"","Player","School","G","BPM","rawVORP","normVORP","Salary"
"3050","Brian Warren","Texas-Arlington",31,1.8,2.82,0.46,136660.15
"3051","Radshad Davis","Texas-Arlington",31,2.3,2.5,0.44,132283.31
"3052","Pedro Castro","Texas-Arlington",31,-0.2,0.62,0.36,105945.44
"3053","DJ Bryant","Texas-Arlington",31,1.3,0.9,0.37,109820.91
"3054","Tiandre Jackson-Young","Texas-Arlington",31,0.9,1.69,0.41,120934.67
"3055","Edric Dennis","Texas-Arlington",31,0.3,1.49,0.4,118081.14
"3056","Jaelan Sanford","Toledo",31,0.1,1.74,0.41,121603.17
"3057","Nate Navigato","Toledo",31,5.7,6.36,0.63,186349.11
"3058","Willie Jackson","Toledo",31,2.4,2.87,0.46,137421.25
"3059","Spencer Littleson","Toledo",31,2.8,2.07,0.42,126223.93
"3060","Marreon Jackson","Toledo",31,4.1,4.43,0.54,159288.54
"3061","Matt Schaffer","Toledo",31,-19.4,-0.13,0.32,95457.27
"3062","Chris Darrington","Toledo",31,0.8,1.07,0.38,112149.36
"3063","AJ Edu","Toledo",31,4.4,2.22,0.43,128373.96
"3064","Luke Knapke","Toledo",31,7.8,6.28,0.62,185092.29
"3065","Logan Hill","Toledo",31,-2.7,-0.01,0.33,97020.11
"3066","Blake Williams","Toledo",31,-12.7,-0.06,0.32,96379.84
"3067","Dylan Alderson","Toledo",31,-0.4,0.26,0.34,100839.12
"3068","James Gordon IV","Toledo",31,-1.3,0.01,0.33,97336.29
"3069","Chris Caliguiran","Towson",32,-11.6,-0.08,0.32,96070.43
"3070","Nakye Sanders","Towson",32,-1.2,0.45,0.35,103491.65
"3071","Solomon Uyaelunmo","Towson",32,-3.4,-0.56,0.3,89414.97
"3072","Dennis Tunstall","Towson",32,1.6,2.4,0.44,130896.77
"3073","Yagizhan Selcuk","Towson",32,-8.9,-0.16,0.32,94961.19
"3074","Jordan McNeil","Towson",32,-5.9,-2.16,0.23,67020.04
"3075","Brian Fobbs","Towson",32,0.2,1.8,0.41,122471.33
"3076","Quinton Drayton","Towson",32,-2.8,-0.03,0.33,96796.8
"3077","Nicholas Timberlake","Towson",32,-3.1,-0.16,0.32,95047.61
"3078","Alex Thomas","Towson",32,-2.4,-0.15,0.32,95155.91
"3079","Jakigh Dottin","Towson",32,-6.1,-1.79,0.24,72109
"3080","Allen Betrand","Towson",32,-5.3,-1.48,0.26,76540.51
"3081","Tobias Howard","Towson",32,-4.6,-1.7,0.25,73391.09
"3082","Davion Thomas","Troy",30,-8.7,-0.58,0.3,89094.96
"3083","Spencer Rodgers","Troy",30,-6.4,-0.94,0.28,84133.48
"3084","Jalen Tuck","Troy",30,-9.1,-0.08,0.32,96065.77
"3085","Devante Foster","Troy",30,-4.1,-0.26,0.31,93550.02
"3086","Darian Adams","Troy",30,-2.7,-0.52,0.3,89956.1
"3087","Alex Hicks","Troy",30,-1.9,0.07,0.33,98252.46
"3088","Malik Burnett","Troy",30,-7.9,-1.3,0.27,78981.8
"3089","Charles Norman","Troy",30,-3,-0.3,0.31,93071.61
"3090","Jordon Varnado","Troy",30,5,3.95,0.51,152604.71
"3091","KJ Simon","Troy",30,-1.7,0.09,0.33,98489.33
"3092","Atakan Sahinkaya","Troy",30,2.6,0.14,0.33,99211.62
"3093","Zay Williams","Troy",30,-2,0,0.33,97225.62
"3094","Eric Walker","Troy",30,-11.8,-0.11,0.32,95739.05
"3095","Javan Johnson","Troy",30,-2.2,-0.15,0.32,95150.95
"3096","B.J. Miller","Troy",30,-0.6,1.02,0.37,111454.29
"3097","Grant Quinn","Tulane",30,3.5,0.04,0.33,97803.22
"3098","Cameron Galic","Tulane",30,0.7,0.05,0.33,97855.73
"3099","Moses Wood","Tulane",30,-0.3,0.76,0.36,107877.87
"3100","Kevin Zhang","Tulane",30,-4.9,-1.59,0.25,75027.32
"3101","Blake Paul","Tulane",30,0.4,0.9,0.37,109883.7
"3102","Jordan Cornish","Tulane",30,-6.2,-3.2,0.18,52481.28
"3103","Samir Sehic","Tulane",30,0.2,1.51,0.4,118301.41
"3104","Bul Ajang","Tulane",30,-5.6,-0.44,0.31,91092.62
"3105","Buay Koka","Tulane",30,0.9,0.51,0.35,104297.95
"3106","Shakwon Barrett","Tulane",30,-7.3,-2.84,0.19,57460.27
"3107","Caleb Daniels","Tulane",30,1.6,2.96,0.47,138644.42
"3108","Connor Crabtree","Tulane",30,-0.7,0.66,0.36,106448.47
"3109","Chris Barnes","Tulsa",31,-6.1,-0.93,0.28,84215.91
"3110","Martins Igbanu","Tulsa",31,1.4,2.32,0.44,129706.43
"3111","Curran Scott","Tulsa",31,-0.3,1.05,0.38,111987.88
"3112","Peter Hewitt","Tulsa",31,-8.2,-0.13,0.32,95405.32
"3113","Lindsay Deline Jr.","Tulsa",31,-2.3,0,0.33,97222.24
"3114","Darien Jackson","Tulsa",31,1.8,0.93,0.37,110270.34
"3115","Sterling Taplin","Tulsa",31,-0.2,1.2,0.38,114014.83
"3116","Jeriah Horne","Tulsa",31,4.3,3.42,0.49,145174.45
"3117","Simon Falokun","Tulsa",31,-4.3,-0.22,0.32,94083.01
"3118","Zeke Moore","Tulsa",31,-1.7,0.04,0.33,97723.61
"3119","Alex Foree","Tulsa",31,-21.7,-0.05,0.32,96558.26
"3120","Elijah Joiner","Tulsa",31,1.7,2.13,0.43,127099.07
"3121","Lawson Korita","Tulsa",31,1.7,2.09,0.43,126555.92
"3122","DaQuan Jeffries","Tulsa",31,8.8,7.27,0.67,199058.45
"3123","Matt Neufeld","UC-Davis",30,-4.1,-0.81,0.29,85855.76
"3124","Caleb Fuller","UC-Davis",30,-5.3,-0.81,0.29,85943.27
"3125","Gio Nelson","UC-Davis",30,-7.8,-0.16,0.32,94992.26
"3126","Siler Schneider","UC-Davis",30,-4.9,-1.94,0.24,70053
"3127","Colin Russell","UC-Davis",30,-7.6,-0.5,0.3,90233.81
"3128","A.J. John","UC-Davis",30,-3.3,-0.52,0.3,89989.94
"3129","Stefan Gonzalez","UC-Davis",30,-2.9,-0.44,0.31,91092.62
"3130","Damion Squire","UC-Davis",30,-6.1,-1.17,0.27,80816.1
"3131","TJ Shorts II","UC-Davis",30,2.3,3.29,0.48,143286.18
"3132","Jonah Underwood","UC-Davis",30,0.6,0.08,0.33,98408.82
"3133","Garrison Goode","UC-Davis",30,1.2,2.1,0.43,126574.44
"3134","Joe Mooney","UC-Davis",30,-0.3,1.11,0.38,112797.34
"3135","Rogers Printup","UC-Davis",30,-1.3,0.26,0.34,100860.39
"3136","Tommy Rutherford","UC-Irvine",32,1.3,1.39,0.39,116647.25
"3137","Darrian Traylor","UC-Irvine",32,0.4,0.25,0.34,100769.95
"3138","Spencer Rivers","UC-Irvine",32,-0.6,0.25,0.34,100763.39
"3139","John Edgar Jr.","UC-Irvine",32,-2.2,-0.09,0.32,96035.43
"3140","Elston Jones","UC-Irvine",32,4.3,3.08,0.47,140368.01
"3141","Collin Welp","UC-Irvine",32,1.8,1.52,0.4,118509.11
"3142","Solomon Ruddell","UC-Irvine",32,-0.1,0.1,0.33,98555.84
"3143","JC Butler","UC-Irvine",32,0.6,0.37,0.34,102402.1
"3144","Max Hazzard","UC-Irvine",32,2.6,3,0.47,139293.77
"3145","Robert Cartwright","UC-Irvine",32,1.8,1.98,0.42,124910.79
"3146","Evan Leonard","UC-Irvine",32,6.6,4.3,0.53,157435.5
"3147","Jonathan Galloway","UC-Irvine",32,6.5,5.19,0.57,169846.13
"3148","Eyassu Worku","UC-Irvine",32,-2.6,-0.35,0.31,92368.58
"3149","George Willborn III","UC-Riverside",32,-8.1,0,0.33,97225.62
"3150","Zac Watson","UC-Riverside",32,-4.1,-1.12,0.27,81489.45
"3151","Eric Rwahwire","UC-Riverside",32,-11.4,-0.79,0.29,86120.05
"3152","Menno Dijkstra","UC-Riverside",32,-4,-1.09,0.28,81976.25
"3153","Dominick Pickett","UC-Riverside",32,-2.3,-0.18,0.32,94659.26
"3154","Dragon Elkaz","UC-Riverside",32,-2.7,-0.47,0.3,90586.57
"3155","Jordan Gilliam","UC-Riverside",32,-5,-1.27,0.27,79503.97
"3156","Dikymbe Martin","UC-Riverside",32,-1.2,0.65,0.36,106362.12
"3157","Callum McRae","UC-Riverside",32,-7,-2.24,0.22,65884.55
"3158","Ajani Kennedy","UC-Riverside",32,-1.8,0.07,0.33,98245.17
"3159","DJ McDonald","UC-Riverside",32,-6.1,-1.57,0.25,75248.58
"3160","Mateen Hirbod","UC-Riverside",32,0,0.08,0.33,98297.67
"3161","Ryker Pierce","UC-Riverside",32,-6.8,-0.38,0.31,91869.74
"3162","Kendall Stubblefield","UC-Riverside",32,-29.6,-0.45,0.31,90885.21
"3163","Armani Dodson","UCLA",31,5,0.06,0.33,98016.08
"3164","Jaylen Hands","UCLA",31,4.1,4.7,0.55,163008.19
"3165","Kris Wilkes","UCLA",31,2.4,3.47,0.49,145818.11
"3166","Jalen Hill","UCLA",31,3.9,2.92,0.46,138066.03
"3167","Cody Riley","UCLA",31,-1.3,0.28,0.34,101209.5
"3168","Alex Olesinski","UCLA",31,3.5,0.68,0.36,106790.09
"3169","Russell Stong","UCLA",31,-27.6,-0.1,0.32,95780.22
"3170","Jules Bernard","UCLA",31,2.1,1.74,0.41,121578.33
"3171","Chris Smith","UCLA",31,-0.8,0.57,0.35,105206.93
"3172","Prince Ali","UCLA",31,3.4,2.78,0.46,136190.4
"3173","Kenneth Nwuba","UCLA",31,-4.2,-0.09,0.32,96008.33
"3174","David Singleton","UCLA",31,3.7,2.42,0.44,131081.82
"3175","Moses Brown","UCLA",31,4.5,3.78,0.5,150146.4
"3176","Beau Rydalch","Utah",30,-3.4,-0.04,0.33,96686.53
"3177","Brooks King","Utah",30,-19.3,-0.14,0.32,95206.96
"3178","Sedrick Barefield","Utah",30,2.4,3.56,0.49,147078.47
"3179","Both Gach","Utah",30,2.3,2.1,0.43,126577.94
"3180","Vante Hendrix","Utah",30,3.6,0.33,0.34,101865.05
"3181","Marc Reininger","Utah",30,-7.9,-0.06,0.32,96330.64
"3182","Donnie Tillman","Utah",30,4.2,4.18,0.52,155752.89
"3183","Parker Van Dyke","Utah",30,4.5,3.88,0.51,151531.2
"3184","Jayce Johnson","Utah",30,1.5,1.74,0.41,121647.96
"3185","Novak Topalovic","Utah",30,-1.5,0.16,0.33,99430.98
"3186","Brandon Morley","Utah",30,-3.4,-0.13,0.32,95461.33
"3187","Timmy Allen","Utah",30,4.5,4.33,0.53,157902.24
"3188","Charles Jones Jr","Utah",30,-3.8,-0.48,0.3,90525.52
"3189","Riley Battin","Utah",30,1.5,1.79,0.41,122301.4
"3190","Dwayne Brown Jr.","Utah State",31,1.7,1.23,0.38,114481.19
"3191","Sam Merrill","Utah State",31,7.5,8.35,0.72,214156.09
"3192","Alek Johnson","Utah State",31,-3.2,-0.01,0.33,97022.36
"3193","Neemias Queta","Utah State",31,8.8,7.13,0.66,197107.17
"3194","Diogo Brito","Utah State",31,4.4,3.71,0.5,149115.42
"3195","Quinn Taylor","Utah State",31,6.7,5.6,0.59,175622.67
"3196","Abel Porter","Utah State",31,1,1.51,0.4,118364.57
"3197","Justin Bean","Utah State",31,7.9,2.14,0.43,127186.02
"3198","Tauriawn Knight","Utah State",31,-2.9,-0.15,0.32,95111.73
"3199","John Knight III","Utah State",31,-0.8,0.17,0.33,99624.08
"3200","Ben Fakira","Utah State",31,0,0.13,0.33,98987.2
"3201","Crew Ainge","Utah State",31,-1.1,0.17,0.33,99583.43
"3202","Brock Miller","Utah State",31,0.3,1.5,0.4,118236.97
"3203","Cache Fields","Utah Valley",31,-17.3,-0.25,0.32,93770.22
"3204","Drew Cotton","Utah Valley",31,-3.6,-0.12,0.32,95599.55
"3205","Hayden Schenck","Utah Valley",31,3.8,0.64,0.36,106132.89
"3206","Isaiah White","Utah Valley",31,0.1,1.22,0.38,114346.82
"3207","TJ Washington","Utah Valley",31,-2.1,-0.06,0.32,96385.49
"3208","Baylee Steele","Utah Valley",31,2.2,2.16,0.43,127436.71
"3209","Jake Toolson","Utah Valley",31,5.1,5.93,0.61,180286.34
"3210","Wyatt Lowell","Utah Valley",31,0.6,1.04,0.38,111729.29
"3211","Ben Nakwaasah","Utah Valley",31,-0.6,0.88,0.37,109477.63
"3212","Conner Toolson","Utah Valley",31,2.3,3.19,0.48,141848.91
"3213","Connor MacDougall","Utah Valley",31,4.4,1.55,0.4,118906.6
"3214","Richard Harward","Utah Valley",31,2.8,1.25,0.39,114733.01
"3215","Deion Lavender","Valparaiso",33,0.3,1.65,0.4,120354.87
"3216","Bakari Evelyn","Valparaiso",33,-4.7,-1.88,0.24,70961.77
"3217","Markus Golder","Valparaiso",33,-1.3,0.41,0.35,102995.21
"3218","Mileek McMillan","Valparaiso",33,-5.1,-0.57,0.3,89234.77
"3219","Langston Stalling","Valparaiso",33,-10.7,-0.14,0.32,95195.29
"3220","Derrik Smits","Valparaiso",33,1,1.58,0.4,119342.89
"3221","Javon Freeman","Valparaiso",33,2.7,3.68,0.5,148727.55
"3222","John Kiser","Valparaiso",33,-1.1,0.3,0.34,101378.58
"3223","Ryan Fazekas","Valparaiso",33,1.2,1.32,0.39,115691.68
"3224","Jaume Sorolla","Valparaiso",33,0.1,0.75,0.36,107740.07
"3225","Daniel Sackey","Valparaiso",33,-6.3,-1.92,0.24,70404.86
"3226","Micah Bradford","Valparaiso",33,-21.9,-0.05,0.32,96592.34
"3227","Joe Toye","Vanderbilt",31,0,1.23,0.38,114434.9
"3228","Matt Ryan","Vanderbilt",31,0.4,1.35,0.39,116060.97
"3229","Darius Garland","Vanderbilt",31,5.3,0.82,0.37,108683.79
"3230","Matthew Moyer","Vanderbilt",31,0.6,0.84,0.37,108998.84
"3231","Saben Lee","Vanderbilt",31,2.2,3.39,0.49,144747.61
"3232","Isaiah Rice","Vanderbilt",31,-10.7,-0.04,0.32,96636.17
"3233","Clevon Brown","Vanderbilt",31,3.9,2.43,0.44,131203.78
"3234","Mac Hunt","Vanderbilt",31,5,0.03,0.33,97699.89
"3235","Simisola Shittu","Vanderbilt",31,-0.3,1.15,0.38,113293.26
"3236","Maxwell Evans","Vanderbilt",31,-0.7,0.43,0.35,103200.31
"3237","Yanni Wetzell","Vanderbilt",31,0.8,1.27,0.39,115058.22
"3238","Aaron Nesmith","Vanderbilt",31,3.6,4.05,0.52,153885.24
"3239","Kevin Garrison","Vermont",32,-6.2,-0.08,0.32,96168.89
"3240","Everett Duncan","Vermont",32,2.4,2.54,0.45,132747.7
"3241","Robin Duncan","Vermont",32,0.7,1.66,0.4,120470.53
"3242","Ryan Davis","Vermont",32,-3.6,-0.3,0.31,92954.92
"3243","Samuel Dingba","Vermont",32,2.9,1.57,0.4,119202.66
"3244","Bailey Patella","Vermont",32,4.3,0.79,0.36,108252.43
"3245","Skyler Nash","Vermont",32,-10.3,-0.16,0.32,94955.72
"3246","Jake Lorenzo","Vermont",32,4.1,0.05,0.33,97959.65
"3247","Stef Smith","Vermont",32,0,1.37,0.39,116413.14
"3248","RA Kpedi","Vermont",32,-2.7,-0.13,0.32,95418.45
"3249","Ernie Duncan","Vermont",32,3.4,3.75,0.5,149681.73
"3250","Isaiah Moll","Vermont",32,-4.9,-1.26,0.27,79523.66
"3251","Anthony Lamb","Vermont",32,9.9,8.68,0.74,218811.5
"3252","Ben Shungu","Vermont",32,1.4,1.48,0.4,118016.85
"3253","Collin Gillespie","Villanova",31,5.9,5.64,0.59,176264.07
"3254","Cole Swider","Villanova",31,-1.3,0.09,0.33,98553.58
"3255","Dhamir Cosby-Roundtree","Villanova",31,10.2,6.28,0.62,185119.39
"3256","Saddiq Bey","Villanova",31,6.8,6.44,0.63,187355.24
"3257","Brandon Slater","Villanova",31,0.9,0.11,0.33,98797.49
"3258","Dylan Painter","Villanova",31,20.6,0.2,0.34,100032.86
"3259","Eric Paschall","Villanova",31,5.7,6.87,0.65,193392.04
"3260","Tim Saunders","Villanova",31,-1.3,0,0.33,97233.53
"3261","Jahvon Quinerly","Villanova",31,-4.3,-0.42,0.31,91304.01
"3262","Peyton Heck","Villanova",31,-7.3,-0.01,0.33,97046.08
"3263","Phil Booth","Villanova",31,5.9,6.84,0.65,193035.21
"3264","Joe Cremo","Villanova",31,1.9,1.79,0.41,122240.05
"3265","Tim Delaney","Villanova",31,-6.5,-0.03,0.33,96869.92
"3266","Jermaine Samuels","Villanova",31,5.6,3.68,0.5,148717.94
"3267","Kihei Clark","Virginia",30,6.1,5.17,0.57,169624.5
"3268","Kyle Guy","Virginia",30,10.9,11.04,0.85,251814.48
"3269","Austin Katstra","Virginia",30,7.9,0.24,0.34,100575.67
"3270","Braxton Key","Virginia",30,10.9,6.83,0.65,192808.8
"3271","De'Andre Hunter","Virginia",30,12.2,11.09,0.85,252480.75
"3272","Kody Stattmann","Virginia",30,3.4,0.32,0.34,101636.35
"3273","Francesco Badocchi","Virginia",30,0.6,0.05,0.33,97984.08
"3274","Marco Anthony","Virginia",30,-2.5,-0.05,0.32,96548.85
"3275","Mamadi Diakite","Virginia",30,9.6,5.95,0.61,180604.63
"3276","Jack Salt","Virginia",30,7.9,4.24,0.53,156602.36
"3277","Ty Jerome","Virginia",30,12.6,11.52,0.87,258557.75
"3278","Jayden Nixon","Virginia",30,1,0.1,0.33,98660.86
"3279","Jay Huff","Virginia",30,14.2,3.83,0.51,150910.43
"3280","Grant Kersey","Virginia",30,28,0.42,0.35,103176.6
"3281","Brendan Palmer","Virginia Tech",30,0.4,0,0.33,97281.63
"3282","Ahmed Hill","Virginia Tech",30,4.1,5.4,0.58,172817.02
"3283","Nickeil Alexander-Walker","Virginia Tech",30,9.4,9.4,0.77,228784.2
"3284","Jonathan Kabongo","Virginia Tech",30,1.2,0.25,0.34,100698.19
"3285","Justin Robinson","Virginia Tech",30,9.9,6.16,0.62,183455.27
"3286","Ty Outlaw","Virginia Tech",30,8.3,7.43,0.68,201307.03
"3287","P.J. Horne","Virginia Tech",30,4.3,1.84,0.41,122954.84
"3288","Kerry Blackshear Jr.","Virginia Tech",30,10,8.71,0.74,219185.63
"3289","Isaiah Wilkins","Virginia Tech",30,6.2,2.84,0.46,137029.48
"3290","Wabissa Bede","Virginia Tech",30,5.1,4.47,0.54,159775.05
"3291","Tim Graham","Wagner",30,-3.6,-0.09,0.32,96012.09
"3292","Chance Anderson","Wagner",30,-4.8,-0.52,0.3,89939.76
"3293","Lonnie Rivera","Wagner",30,-11.4,-0.45,0.31,90863.91
"3294","Tyrone Nesby IV","Wagner",30,-5.9,-0.93,0.28,84164.98
"3295","Nigel Jackson","Wagner",30,-6.4,-2.01,0.23,69039
"3296","Devin Liggeons","Wagner",30,-5.3,-1.96,0.23,69809.13
"3297","Jeff Coulanges","Wagner",30,-3.5,-0.28,0.31,93357.49
"3298","Jonathan Norfleet","Wagner",30,-7.7,-2.14,0.23,67229.2
"3299","Elijah Davis","Wagner",30,-2.8,-0.56,0.3,89365.67
"3300","Tyler Plummer","Wagner",30,-7.1,-1.05,0.28,82467.2
"3301","Chase Freeman","Wagner",30,-6.5,-2.48,0.21,62464.92
"3302","AJ Sumbry","Wagner",30,-7.4,-3,0.19,55197.73
"3303","Romone Saunders","Wagner",30,2.7,4.07,0.52,154151.96
"3304","Sharone Wright Jr","Wake Forest",31,-2.4,-0.22,0.32,94113.5
"3305","Jaylen Hoard","Wake Forest",31,2.6,3.47,0.49,145845.21
"3306","Sunday Okeke","Wake Forest",31,-1.4,0.07,0.33,98187.72
"3307","Chaundee Brown","Wake Forest",31,2.5,3.27,0.48,142958.93
"3308","Anthony Bilas","Wake Forest",31,1.7,0.05,0.33,97935.9
"3309","Brandon Childress","Wake Forest",31,5.2,6.55,0.64,188936.15
"3310","Jamie Lewis","Wake Forest",31,-15.2,-0.37,0.31,92008.64
"3311","Michael Wynn","Wake Forest",31,-4.3,-0.33,0.31,92628.58
"3312","Ikenna Smart","Wake Forest",31,-2.8,-0.26,0.31,93575.99
"3313","Torry Johnson","Wake Forest",31,-1.6,0.18,0.34,99782.17
"3314","Blake Buchanan","Wake Forest",31,-3.7,-0.02,0.33,96956.87
"3315","Olivier Sarr","Wake Forest",31,2.3,1.88,0.42,123543.16
"3316","Aaron Spivey","Wake Forest",31,2,0.08,0.33,98354.84
"3317","Isaiah Mucius","Wake Forest",31,-2.6,-0.33,0.31,92645.52
"3318","David Crisp","Washington",31,2,3.36,0.48,144246.24
"3319","Reagan Lundeen","Washington",31,3.5,0.02,0.33,97536.16
"3320","Noah Dickerson","Washington",31,3.8,3.66,0.5,148507.9
"3321","Elijah Hardy","Washington",31,5.1,0.08,0.33,98348.07
"3322","Sam Timmins","Washington",31,4.8,1.92,0.42,124177.79
"3323","Matisse Thybulle","Washington",31,13.5,11.97,0.89,264903.12
"3324","Jaylen Nowell","Washington",31,5.2,6.16,0.62,183488.8
"3325","Bryan Penn-Johnson","Washington",31,-2.8,-0.01,0.33,97090.12
"3326","Nahziah Carter","Washington",31,0.3,1.17,0.38,113587.98
"3327","Jason Crandall","Washington",31,13.1,0.09,0.33,98419.21
"3328","Quin Barnard","Washington",31,-2.3,0,0.33,97212.07
"3329","Travis Rice","Washington",31,-12.4,-0.05,0.32,96520.99
"3330","Jamal Bey","Washington",31,1,0.36,0.34,102205.47
"3331","Hameir Wright","Washington",31,1.2,1.21,0.38,114136.78
"3332","Dominic Green","Washington",31,1.8,2.25,0.43,128764.67
"3333","Brekkott Chapman","Weber State",31,4.1,4.5,0.54,160252.9
"3334","Brenden Morris","Weber State",31,3.5,0.08,0.33,98343.55
"3335","Ricky Nelson","Weber State",31,-5,-0.85,0.29,85334.96
"3336","Jordan Dallas","Weber State",31,-10.7,-0.13,0.32,95457.27
"3337","Dima Zdor","Weber State",31,-4.4,-0.3,0.31,93079.14
"3338","Donatas Kupsas","Weber State",31,-6.5,-0.83,0.29,85639.85
"3339","Jerrick Harding","Weber State",31,0.6,2,0.42,125205.37
"3340","Israel Barnes","Weber State",31,-3.7,-1.05,0.28,82463.36
"3341","Caleb Nero","Weber State",31,-2.9,-0.44,0.31,91066.87
"3342","Caleb Leonhardt","Weber State",31,-9.4,-0.04,0.32,96640.69
"3343","Zach Braxton","Weber State",31,-0.2,0.98,0.37,110986.27
"3344","Alan Lang","Weber State",31,-26.9,-0.18,0.32,94695.05
"3345","Cody John","Weber State",31,-2.5,-0.4,0.31,91641.64
"3346","Michal Kozak","Weber State",31,-0.6,0.63,0.36,106031.26
"3347","Wesley Harris","West Virginia",31,2.2,1.88,0.42,123547.68
"3348","Emmitt Matthews Jr.","West Virginia",31,0.8,0.85,0.37,109082.41
"3349","Logan Routt","West Virginia",31,1.9,0.71,0.36,107178.55
"3350","Trey Doomes","West Virginia",31,0.4,0.09,0.33,98472.28
"3351","Chase Harler","West Virginia",31,0.2,1.24,0.39,114590.73
"3352","Sagaba Konate","West Virginia",31,9.4,1.77,0.41,122070.67
"3353","Andrew Gordon","West Virginia",31,-6.9,-0.82,0.29,85716.64
"3354","Esa Ahmad","West Virginia",31,4.4,3.34,0.48,143984.26
"3355","Jordan McCabe","West Virginia",31,0.6,1.04,0.38,111729.29
"3356","James Bolden","West Virginia",31,6.9,2.76,0.46,135918.26
"3357","Jermaine Haley","West Virginia",31,3.5,3.28,0.48,143184.77
"3358","Derek Culver","West Virginia",31,2.9,2.32,0.44,129760.64
"3359","Taevon Horton","West Virginia",31,0.8,0.07,0.33,98269.02
"3360","Brandon Knapper","West Virginia",31,-0.6,0.41,0.35,102964.31
"3361","Lamont West","West Virginia",31,3.3,3.2,0.48,141992.32
"3362","Brycen Bush","Wichita State",30,-43.4,-0.07,0.32,96259.46
"3363","Dexter Dennis","Wichita State",30,2.2,2.4,0.44,130796.13
"3364","Eli Farrakhan","Wichita State",30,-15.2,-0.24,0.32,93837.07
"3365","Chance Moore","Wichita State",30,-9.8,-0.13,0.32,95405.32
"3366","Asbjorn Midtgaard","Wichita State",30,6,1.77,0.41,122056.36
"3367","Erik Stevenson","Wichita State",30,3.7,3.15,0.48,141388.87
"3368","Markis McDuffie","Wichita State",30,4.6,5.43,0.58,173314.1
"3369","Jaime Echenique","Wichita State",30,4.5,2.93,0.46,138258.19
"3370","Rod Brown","Wichita State",30,-0.9,0.21,0.34,100139.27
"3371","Jamarius Burton","Wichita State",30,1.8,2.27,0.43,129062.18
"3372","Ricky Torres","Wichita State",30,-1.2,0.33,0.34,101818.38
"3373","Isaiah Poor Bear-Chandler","Wichita State",30,1.8,0.68,0.36,106714.51
"3374","Morris Udeze","Wichita State",30,2.1,0.69,0.36,106841.7
"3375","Samajae Haynes-Jones","Wichita State",30,1.1,2.53,0.45,132638.6
"3376","Jacob Herrs","Wichita State",30,-13.9,-0.04,0.32,96670.2
"3377","Nathan Knight","William & Mary",31,8.4,7.96,0.7,208674.87
"3378","Mehkel Harvey","William & Mary",31,0.5,0.21,0.34,100161.59
"3379","Matt Milon","William & Mary",31,-3.2,-0.86,0.29,85138.48
"3380","Quinn Blair","William & Mary",31,-5.2,-0.4,0.31,91660.84
"3381","Jihar Williams","William & Mary",31,-10,-0.72,0.29,87107.83
"3382","L.J. Owens","William & Mary",31,-4.4,-1.44,0.26,77035.21
"3383","Chris Clark","William & Mary",31,-10.1,-0.07,0.32,96310.96
"3384","Thornton Scott","William & Mary",31,-9.5,-2.1,0.23,67837.74
"3385","Paul Rowley","William & Mary",31,-3.9,-0.6,0.3,88879.58
"3386","Austin Washburn","William & Mary",31,-5.5,-0.02,0.33,96988.49
"3387","Luke Loewe","William & Mary",31,-6.4,-2.66,0.2,60011.13
"3388","Chase Audige","William & Mary",31,-0.2,1.32,0.39,115640.9
"3389","Miodrag Dronjak","William & Mary",31,-31.9,-0.05,0.32,96550.35
"3390","Justin Pierce","William & Mary",31,1.1,2.4,0.44,130866.14
"3391","Raivis Scerbinskis","Winthrop",30,0.3,0.18,0.34,99721.53
"3392","Jermaine Ukaegbu","Winthrop",30,0.2,0.78,0.36,108161.42
"3393","Nych Smith","Winthrop",30,-2.5,-0.32,0.31,92739.05
"3394","Tom Pupavac","Winthrop",30,1,0.11,0.33,98730.87
"3395","Kyle Zunic","Winthrop",30,-1.4,0.33,0.34,101797.37
"3396","Austin Awad","Winthrop",30,-5.1,-0.88,0.29,84890.77
"3397","Josh Ferguson","Winthrop",30,0.6,1.71,0.41,121132.21
"3398","Michael Anumba","Winthrop",30,-1.6,0.24,0.34,100534.83
"3399","Bjorn Broman","Winthrop",30,0.6,1.91,0.42,124014.35
"3400","Keondre Schumacher","Winthrop",30,-2.7,-0.03,0.33,96817.22
"3401","Charles Falden","Winthrop",30,-0.6,0.57,0.35,105246.61
"3402","Adam Pickett","Winthrop",30,0.9,1.84,0.41,122977.01
"3403","Avery Davis","Winthrop",30,9.8,0.19,0.34,99841.72
"3404","Dreek Morgan","Winthrop",30,-16.2,-0.12,0.32,95568.68
"3405","Keyshawn Hunter","Winthrop",30,6.8,0.1,0.33,98663.19
"3406","Khalil Iverson","Wisconsin",31,6,4.66,0.55,162539.56
"3407","Walt McGrory","Wisconsin",31,-4,-0.05,0.32,96548.09
