"","Player","School","G","BPM","rawVORP","normVORP","Salary"
"2376","Tyler Singleton","Prairie View",27,-5.6,-0.39,0.31,92634.4999115722
"2377","Darius Williams","Prairie View",27,-2.2,-0.09,0.32,96723.3591560675
"2378","Faite Wiliams","Prairie View",27,-16.4,-0.65,0.3,89144.6771886109
"2379","Devonte Patterson","Prairie View",27,-1.2,0.48,0.35,104346.782440485
"2380","Antione Lister","Prairie View",27,-0.8,0.37,0.34,102850.43395101
"2381","Chancellor Ellis","Prairie View",27,-5.4,-1.04,0.28,84011.8538816913
"2382","Dennis Jones","Prairie View",27,-4.2,-1.31,0.27,80333.1233760056
"2383","Gerard Andrus","Prairie View",27,-1.9,0.07,0.33,98899.5271004781
"2384","Kevonte Corley","Prairie View",27,-6.4,-0.04,0.32,97421.8208264037
"2385","Leon Sneed","Prairie View",27,-4.8,-0.34,0.31,93390.1310424698
"2386","Taishaun Johnson","Prairie View",27,-4.5,-1.37,0.26,79551.3931435474
"2387","Gary Blackston","Prairie View",27,-0.7,0.98,0.37,111097.750044162
"2388","Adam Flagler","Presbyterian",30,-0.1,1.43,0.39,117168.40106716
